CandidateName,Year,StateName,CountyName,Count
Hillary Clinton,2016,Minnesota,Carlton,8460
Donald Trump,2016,Minnesota,Carlton,8160
Other,2016,Minnesota,Carlton,1591
Hillary Clinton,2016,Minnesota,Carver,21508
Donald Trump,2016,Minnesota,Carver,29056
Other,2016,Minnesota,Carver,5132
Hillary Clinton,2016,Minnesota,Cass,4949
Donald Trump,2016,Minnesota,Cass,9982
Other,2016,Minnesota,Cass,1068
Hillary Clinton,2016,Minnesota,Chippewa,1978
Donald Trump,2016,Minnesota,Chippewa,3764
Other,2016,Minnesota,Chippewa,480
Hillary Clinton,2016,Minnesota,Chisago,9278
Donald Trump,2016,Minnesota,Chisago,18441
Other,2016,Minnesota,Chisago,2509
Hillary Clinton,2016,Minnesota,Clay,12971
Donald Trump,2016,Minnesota,Clay,13543
Other,2016,Minnesota,Clay,2884
Hillary Clinton,2016,Minnesota,Clearwater,1100
Donald Trump,2016,Minnesota,Clearwater,2925
Other,2016,Minnesota,Clearwater,220
Hillary Clinton,2016,Minnesota,Cook,1912
Donald Trump,2016,Minnesota,Cook,1156
Other,2016,Minnesota,Cook,327
Hillary Clinton,2016,Minnesota,Cottonwood,1678
Donald Trump,2016,Minnesota,Cottonwood,3679
Other,2016,Minnesota,Cottonwood,364
Hillary Clinton,2016,Minnesota,Crow Wing,10982
Donald Trump,2016,Minnesota,Crow Wing,22287
Other,2016,Minnesota,Crow Wing,2573
Hillary Clinton,2016,Minnesota,Dakota,110483
Donald Trump,2016,Minnesota,Dakota,99583
Other,2016,Minnesota,Dakota,21374
Hillary Clinton,2016,Minnesota,Dodge,3102
Donald Trump,2016,Minnesota,Dodge,6527
Other,2016,Minnesota,Dodge,1025
Hillary Clinton,2016,Minnesota,Douglas,6227
Donald Trump,2016,Minnesota,Douglas,13966
Other,2016,Minnesota,Douglas,1592
Hillary Clinton,2016,Minnesota,Faribault,2153
Donald Trump,2016,Minnesota,Faribault,4659
Other,2016,Minnesota,Faribault,600
Hillary Clinton,2016,Minnesota,Fillmore,3872
Donald Trump,2016,Minnesota,Fillmore,6271
Other,2016,Minnesota,Fillmore,912
Hillary Clinton,2016,Minnesota,Freeborn,6041
Donald Trump,2016,Minnesota,Freeborn,8808
Other,2016,Minnesota,Freeborn,1202
Hillary Clinton,2016,Minnesota,Goodhue,9446
Donald Trump,2016,Minnesota,Goodhue,14041
Other,2016,Minnesota,Goodhue,2230
Hillary Clinton,2016,Minnesota,Grant,1105
Donald Trump,2016,Minnesota,Grant,2063
Other,2016,Minnesota,Grant,305
Hillary Clinton,2016,Minnesota,Hennepin,429288
Donald Trump,2016,Minnesota,Hennepin,191770
Other,2016,Minnesota,Hennepin,58919
Hillary Clinton,2016,Minnesota,Houston,4145
Donald Trump,2016,Minnesota,Houston,5616
Other,2016,Minnesota,Houston,843
Hillary Clinton,2016,Minnesota,Hubbard,3423
Donald Trump,2016,Minnesota,Hubbard,7261
Other,2016,Minnesota,Hubbard,821
Hillary Clinton,2016,Minnesota,Isanti,5657
Donald Trump,2016,Minnesota,Isanti,13635
Other,2016,Minnesota,Isanti,1724
Hillary Clinton,2016,Minnesota,Itasca,9015
Donald Trump,2016,Minnesota,Itasca,12920
Other,2016,Minnesota,Itasca,1945
Hillary Clinton,2016,Minnesota,Jackson,1492
Donald Trump,2016,Minnesota,Jackson,3609
Other,2016,Minnesota,Jackson,383
Hillary Clinton,2016,Minnesota,Kanabec,2327
Donald Trump,2016,Minnesota,Kanabec,5230
Other,2016,Minnesota,Kanabec,620
Hillary Clinton,2016,Minnesota,Kandiyohi,7266
Donald Trump,2016,Minnesota,Kandiyohi,12785
Other,2016,Minnesota,Kandiyohi,1721
Hillary Clinton,2016,Minnesota,Kittson,823
Donald Trump,2016,Minnesota,Kittson,1349
Other,2016,Minnesota,Kittson,213
Hillary Clinton,2016,Minnesota,Koochiching,2306
Donald Trump,2016,Minnesota,Koochiching,3569
Other,2016,Minnesota,Koochiching,488
Hillary Clinton,2016,Minnesota,Lac Qui Parle,1305
Donald Trump,2016,Minnesota,Lac Qui Parle,2293
Other,2016,Minnesota,Lac Qui Parle,262
Hillary Clinton,2016,Minnesota,Lake,3077
Donald Trump,2016,Minnesota,Lake,2932
Other,2016,Minnesota,Lake,512
Hillary Clinton,2016,Minnesota,Lake of the Woods,553
Donald Trump,2016,Minnesota,Lake of the Woods,1540
Other,2016,Minnesota,Lake of the Woods,149
Hillary Clinton,2016,Minnesota,Le Sueur,4623
Donald Trump,2016,Minnesota,Le Sueur,9182
Other,2016,Minnesota,Le Sueur,1166
Hillary Clinton,2016,Minnesota,Lincoln,860
Donald Trump,2016,Minnesota,Lincoln,1931
Other,2016,Minnesota,Lincoln,228
Hillary Clinton,2016,Minnesota,Lyon,3825
Donald Trump,2016,Minnesota,Lyon,7256
Other,2016,Minnesota,Lyon,1134
Hillary Clinton,2016,Minnesota,McLeod,4978
Donald Trump,2016,Minnesota,McLeod,12155
Other,2016,Minnesota,McLeod,1674
Hillary Clinton,2016,Minnesota,Mahnomen,930
Donald Trump,2016,Minnesota,Mahnomen,991
Other,2016,Minnesota,Mahnomen,167
Hillary Clinton,2016,Minnesota,Marshall,1225
Donald Trump,2016,Minnesota,Marshall,3208
Other,2016,Minnesota,Marshall,384
Hillary Clinton,2016,Minnesota,Martin,2733
Donald Trump,2016,Minnesota,Martin,7062
Other,2016,Minnesota,Martin,736
Hillary Clinton,2016,Minnesota,Meeker,3191
Donald Trump,2016,Minnesota,Meeker,8104
Other,2016,Minnesota,Meeker,987
Hillary Clinton,2016,Minnesota,Mille Lacs,3710
Donald Trump,2016,Minnesota,Mille Lacs,8340
Other,2016,Minnesota,Mille Lacs,967
Hillary Clinton,2016,Minnesota,Morrison,3637
Donald Trump,2016,Minnesota,Morrison,12925
Other,2016,Minnesota,Morrison,1052
Hillary Clinton,2016,Minnesota,Mower,7437
Donald Trump,2016,Minnesota,Mower,8823
Other,2016,Minnesota,Mower,1455
Hillary Clinton,2016,Minnesota,Murray,1295
Donald Trump,2016,Minnesota,Murray,2974
Other,2016,Minnesota,Murray,399
Hillary Clinton,2016,Minnesota,Nicollet,7886
Donald Trump,2016,Minnesota,Nicollet,8437
Other,2016,Minnesota,Nicollet,1774
Hillary Clinton,2016,Minnesota,Nobles,2733
Donald Trump,2016,Minnesota,Nobles,5299
Other,2016,Minnesota,Nobles,600
Hillary Clinton,2016,Minnesota,Norman,1264
Donald Trump,2016,Minnesota,Norman,1699
Other,2016,Minnesota,Norman,298
Hillary Clinton,2016,Minnesota,Olmsted,36268
Donald Trump,2016,Minnesota,Olmsted,35668
Other,2016,Minnesota,Olmsted,8193
Hillary Clinton,2016,Minnesota,Otter Tail,9340
Donald Trump,2016,Minnesota,Otter Tail,20939
Other,2016,Minnesota,Otter Tail,2221
Hillary Clinton,2016,Minnesota,Pennington,2147
Donald Trump,2016,Minnesota,Pennington,4000
Other,2016,Minnesota,Pennington,568
Hillary Clinton,2016,Minnesota,Pine,4580
Donald Trump,2016,Minnesota,Pine,8191
Other,2016,Minnesota,Pine,1040
Hillary Clinton,2016,Minnesota,Pipestone,1127
Donald Trump,2016,Minnesota,Pipestone,3338
Other,2016,Minnesota,Pipestone,343
Hillary Clinton,2016,Minnesota,Polk,4712
Donald Trump,2016,Minnesota,Polk,8979
Other,2016,Minnesota,Polk,1105
Hillary Clinton,2016,Minnesota,Pope,2106
Donald Trump,2016,Minnesota,Pope,3793
Other,2016,Minnesota,Pope,420
Hillary Clinton,2016,Minnesota,Ramsey,177738
Donald Trump,2016,Minnesota,Ramsey,70894
Other,2016,Minnesota,Ramsey,24511
Hillary Clinton,2016,Minnesota,Red Lake,540
Donald Trump,2016,Minnesota,Red Lake,1141
Other,2016,Minnesota,Red Lake,200
Hillary Clinton,2016,Minnesota,Redwood,1887
Donald Trump,2016,Minnesota,Redwood,5137
Other,2016,Minnesota,Redwood,587
Hillary Clinton,2016,Minnesota,Renville,2117
Donald Trump,2016,Minnesota,Renville,4890
Other,2016,Minnesota,Renville,599
Hillary Clinton,2016,Minnesota,Rice,14437
Donald Trump,2016,Minnesota,Rice,15429
Other,2016,Minnesota,Rice,2577
Hillary Clinton,2016,Minnesota,Rock,1373
Donald Trump,2016,Minnesota,Rock,3091
Other,2016,Minnesota,Rock,375
Hillary Clinton,2016,Minnesota,Roseau,1856
Donald Trump,2016,Minnesota,Roseau,5451
Other,2016,Minnesota,Roseau,497
Hillary Clinton,2016,Minnesota,Saint Louis,57771
Donald Trump,2016,Minnesota,Saint Louis,44630
Other,2016,Minnesota,Saint Louis,10021
Hillary Clinton,2016,Minnesota,Scott,28502
Donald Trump,2016,Minnesota,Scott,39948
Other,2016,Minnesota,Scott,6579
Hillary Clinton,2016,Minnesota,Sherburne,13293
Donald Trump,2016,Minnesota,Sherburne,31053
Other,2016,Minnesota,Sherburne,3937
Hillary Clinton,2016,Minnesota,Sibley,1954
Donald Trump,2016,Minnesota,Sibley,5193
Other,2016,Minnesota,Sibley,627
Hillary Clinton,2016,Minnesota,Stearns,25576
Donald Trump,2016,Minnesota,Stearns,47617
Other,2016,Minnesota,Stearns,6399
Hillary Clinton,2016,Minnesota,Steele,6241
Donald Trump,2016,Minnesota,Steele,11198
Other,2016,Minnesota,Steele,1740
Hillary Clinton,2016,Minnesota,Stevens,2116
Donald Trump,2016,Minnesota,Stevens,2799
Other,2016,Minnesota,Stevens,483
Hillary Clinton,2016,Minnesota,Swift,1686
Donald Trump,2016,Minnesota,Swift,2963
Other,2016,Minnesota,Swift,345
Hillary Clinton,2016,Minnesota,Todd,2783
Donald Trump,2016,Minnesota,Todd,8485
Other,2016,Minnesota,Todd,725
Hillary Clinton,2016,Minnesota,Traverse,630
Donald Trump,2016,Minnesota,Traverse,1049
Other,2016,Minnesota,Traverse,119
Hillary Clinton,2016,Minnesota,Wabasha,3866
Donald Trump,2016,Minnesota,Wabasha,6989
Other,2016,Minnesota,Wabasha,977
Hillary Clinton,2016,Minnesota,Wadena,1684
Donald Trump,2016,Minnesota,Wadena,4837
Other,2016,Minnesota,Wadena,413
Hillary Clinton,2016,Minnesota,Waseca,2838
Donald Trump,2016,Minnesota,Waseca,5967
Other,2016,Minnesota,Waseca,848
Hillary Clinton,2016,Minnesota,Washington,67086
Donald Trump,2016,Minnesota,Washington,64428
Other,2016,Minnesota,Washington,12721
Hillary Clinton,2016,Minnesota,Watonwan,1814
Donald Trump,2016,Minnesota,Watonwan,2768
Other,2016,Minnesota,Watonwan,416
Hillary Clinton,2016,Minnesota,Wilkin,893
Donald Trump,2016,Minnesota,Wilkin,2129
Other,2016,Minnesota,Wilkin,280
Hillary Clinton,2016,Minnesota,Winona,11366
Donald Trump,2016,Minnesota,Winona,12122
Other,2016,Minnesota,Winona,2586
Hillary Clinton,2016,Minnesota,Wright,20334
Donald Trump,2016,Minnesota,Wright,43274
Other,2016,Minnesota,Wright,6010
Hillary Clinton,2016,Minnesota,Yellow Medicine,1524
Donald Trump,2016,Minnesota,Yellow Medicine,3382
Other,2016,Minnesota,Yellow Medicine,370
Hillary Clinton,2016,Mississippi,Adams,7757
Donald Trump,2016,Mississippi,Adams,5874
Other,2016,Mississippi,Adams,205
Hillary Clinton,2016,Mississippi,Alcorn,2684
Donald Trump,2016,Mississippi,Alcorn,11819
Other,2016,Mississippi,Alcorn,280
Hillary Clinton,2016,Mississippi,Amite,2697
Donald Trump,2016,Mississippi,Amite,4289
Other,2016,Mississippi,Amite,64
Hillary Clinton,2016,Mississippi,Attala,3242
Donald Trump,2016,Mississippi,Attala,4897
Other,2016,Mississippi,Attala,117
Hillary Clinton,2016,Mississippi,Benton,1719
Donald Trump,2016,Mississippi,Benton,2251
Other,2016,Mississippi,Benton,43
Hillary Clinton,2016,Mississippi,Bolivar,9046
Donald Trump,2016,Mississippi,Bolivar,4590
Other,2016,Mississippi,Bolivar,188
Hillary Clinton,2016,Mississippi,Calhoun,1910
Donald Trump,2016,Mississippi,Calhoun,4390
Other,2016,Mississippi,Calhoun,96
Hillary Clinton,2016,Mississippi,Carroll,1680
Donald Trump,2016,Mississippi,Carroll,3799
Other,2016,Mississippi,Carroll,49
Hillary Clinton,2016,Mississippi,Chickasaw,3649
Donald Trump,2016,Mississippi,Chickasaw,4127
Other,2016,Mississippi,Chickasaw,114
Hillary Clinton,2016,Mississippi,Choctaw,1218
Donald Trump,2016,Mississippi,Choctaw,2788
Other,2016,Mississippi,Choctaw,59
Hillary Clinton,2016,Mississippi,Claiborne,3708
Donald Trump,2016,Mississippi,Claiborne,540
Other,2016,Mississippi,Claiborne,24
Hillary Clinton,2016,Mississippi,Clarke,2585
Donald Trump,2016,Mississippi,Clarke,5137
Other,2016,Mississippi,Clarke,69
Hillary Clinton,2016,Mississippi,Clay,5722
Donald Trump,2016,Mississippi,Clay,4150
Other,2016,Mississippi,Clay,131
Hillary Clinton,2016,Mississippi,Coahoma,6378
Donald Trump,2016,Mississippi,Coahoma,2426
Other,2016,Mississippi,Coahoma,108
Hillary Clinton,2016,Mississippi,Copiah,6741
Donald Trump,2016,Mississippi,Copiah,6103
Other,2016,Mississippi,Copiah,138
Hillary Clinton,2016,Mississippi,Covington,3276
Donald Trump,2016,Mississippi,Covington,5435
Other,2016,Mississippi,Covington,100
Hillary Clinton,2016,Mississippi,DeSoto,20591
Donald Trump,2016,Mississippi,DeSoto,43089
Other,2016,Mississippi,DeSoto,2015
Hillary Clinton,2016,Mississippi,Forrest,11716
Donald Trump,2016,Mississippi,Forrest,15461
Other,2016,Mississippi,Forrest,887
Hillary Clinton,2016,Mississippi,Franklin,1502
Donald Trump,2016,Mississippi,Franklin,2721
Other,2016,Mississippi,Franklin,67
Hillary Clinton,2016,Mississippi,George,1027
Donald Trump,2016,Mississippi,George,8696
Other,2016,Mississippi,George,168
Hillary Clinton,2016,Mississippi,Greene,974
Donald Trump,2016,Mississippi,Greene,4335
Other,2016,Mississippi,Greene,60
Hillary Clinton,2016,Mississippi,Grenada,4424
Donald Trump,2016,Mississippi,Grenada,5970
Other,2016,Mississippi,Grenada,119
Hillary Clinton,2016,Mississippi,Hancock,3344
Donald Trump,2016,Mississippi,Hancock,13811
Other,2016,Mississippi,Hancock,482
Hillary Clinton,2016,Mississippi,Harrison,21169
Donald Trump,2016,Mississippi,Harrison,40354
Other,2016,Mississippi,Harrison,1790
Hillary Clinton,2016,Mississippi,Hinds,67594
Donald Trump,2016,Mississippi,Hinds,25275
Other,2016,Mississippi,Hinds,1812
Hillary Clinton,2016,Mississippi,Holmes,6689
Donald Trump,2016,Mississippi,Holmes,1309
Other,2016,Mississippi,Holmes,78
Hillary Clinton,2016,Mississippi,Humphreys,3071
Donald Trump,2016,Mississippi,Humphreys,1151
Other,2016,Mississippi,Humphreys,31
Hillary Clinton,2016,Mississippi,Issaquena,395
Donald Trump,2016,Mississippi,Issaquena,298
Other,2016,Mississippi,Issaquena,6
Hillary Clinton,2016,Mississippi,Itawamba,1117
Donald Trump,2016,Mississippi,Itawamba,8470
Other,2016,Mississippi,Itawamba,150
Hillary Clinton,2016,Mississippi,Jackson,14657
Donald Trump,2016,Mississippi,Jackson,33629
Other,2016,Mississippi,Jackson,1281
Hillary Clinton,2016,Mississippi,Jasper,4368
Donald Trump,2016,Mississippi,Jasper,4038
Other,2016,Mississippi,Jasper,69
Hillary Clinton,2016,Mississippi,Jefferson,3337
Donald Trump,2016,Mississippi,Jefferson,490
Other,2016,Mississippi,Jefferson,33
Hillary Clinton,2016,Mississippi,Jefferson Davis,3720
Donald Trump,2016,Mississippi,Jefferson Davis,2466
Other,2016,Mississippi,Jefferson Davis,51
Hillary Clinton,2016,Mississippi,Jones,7791
Donald Trump,2016,Mississippi,Jones,20133
Other,2016,Mississippi,Jones,428
Hillary Clinton,2016,Mississippi,Kemper,2827
Donald Trump,2016,Mississippi,Kemper,1778
Other,2016,Mississippi,Kemper,34
Hillary Clinton,2016,Mississippi,Lafayette,7969
Donald Trump,2016,Mississippi,Lafayette,10872
Other,2016,Mississippi,Lafayette,802
Hillary Clinton,2016,Mississippi,Lamar,5190
Donald Trump,2016,Mississippi,Lamar,18751
Other,2016,Mississippi,Lamar,651
Hillary Clinton,2016,Mississippi,Lauderdale,11269
Donald Trump,2016,Mississippi,Lauderdale,17741
Other,2016,Mississippi,Lauderdale,496
Hillary Clinton,2016,Mississippi,Lawrence,2195
Donald Trump,2016,Mississippi,Lawrence,4091
Other,2016,Mississippi,Lawrence,78
Hillary Clinton,2016,Mississippi,Leake,3584
Donald Trump,2016,Mississippi,Leake,4782
Other,2016,Mississippi,Leake,83
Hillary Clinton,2016,Mississippi,Lee,10029
Donald Trump,2016,Mississippi,Lee,22220
Other,2016,Mississippi,Lee,664
Hillary Clinton,2016,Mississippi,Leflore,7787
Donald Trump,2016,Mississippi,Leflore,3212
Other,2016,Mississippi,Leflore,141
Hillary Clinton,2016,Mississippi,Lincoln,4458
Donald Trump,2016,Mississippi,Lincoln,10550
Other,2016,Mississippi,Lincoln,185
Hillary Clinton,2016,Mississippi,Lowndes,11819
Donald Trump,2016,Mississippi,Lowndes,13271
Other,2016,Mississippi,Lowndes,485
Hillary Clinton,2016,Mississippi,Madison,20343
Donald Trump,2016,Mississippi,Madison,28265
Other,2016,Mississippi,Madison,1194
Hillary Clinton,2016,Mississippi,Marion,3677
Donald Trump,2016,Mississippi,Marion,7836
Other,2016,Mississippi,Marion,180
Hillary Clinton,2016,Mississippi,Marshall,8023
Donald Trump,2016,Mississippi,Marshall,6587
Other,2016,Mississippi,Marshall,229
Hillary Clinton,2016,Mississippi,Monroe,5524
Donald Trump,2016,Mississippi,Monroe,10167
Other,2016,Mississippi,Monroe,193
Hillary Clinton,2016,Mississippi,Montgomery,2115
Donald Trump,2016,Mississippi,Montgomery,2818
Other,2016,Mississippi,Montgomery,63
Hillary Clinton,2016,Mississippi,Neshoba,2715
Donald Trump,2016,Mississippi,Neshoba,7679
Other,2016,Mississippi,Neshoba,159
Hillary Clinton,2016,Mississippi,Newton,2756
Donald Trump,2016,Mississippi,Newton,6548
Other,2016,Mississippi,Newton,134
Hillary Clinton,2016,Mississippi,Noxubee,4347
Donald Trump,2016,Mississippi,Noxubee,1200
Other,2016,Mississippi,Noxubee,27
Hillary Clinton,2016,Mississippi,Oktibbeha,8859
Donald Trump,2016,Mississippi,Oktibbeha,8576
Other,2016,Mississippi,Oktibbeha,689
Hillary Clinton,2016,Mississippi,Panola,7431
Donald Trump,2016,Mississippi,Panola,7449
Other,2016,Mississippi,Panola,184
Hillary Clinton,2016,Mississippi,Pearl River,3604
Donald Trump,2016,Mississippi,Pearl River,17782
Other,2016,Mississippi,Pearl River,497
Hillary Clinton,2016,Mississippi,Perry,1220
Donald Trump,2016,Mississippi,Perry,4135
Other,2016,Mississippi,Perry,77
Hillary Clinton,2016,Mississippi,Pike,8043
Donald Trump,2016,Mississippi,Pike,8009
Other,2016,Mississippi,Pike,258
Hillary Clinton,2016,Mississippi,Pontotoc,2386
Donald Trump,2016,Mississippi,Pontotoc,10336
Other,2016,Mississippi,Pontotoc,262
Hillary Clinton,2016,Mississippi,Prentiss,2067
Donald Trump,2016,Mississippi,Prentiss,7648
Other,2016,Mississippi,Prentiss,157
Hillary Clinton,2016,Mississippi,Quitman,2312
Donald Trump,2016,Mississippi,Quitman,1001
Other,2016,Mississippi,Quitman,52
Hillary Clinton,2016,Mississippi,Rankin,14110
Donald Trump,2016,Mississippi,Rankin,47178
Other,2016,Mississippi,Rankin,1480
Hillary Clinton,2016,Mississippi,Scott,4268
Donald Trump,2016,Mississippi,Scott,6122
Other,2016,Mississippi,Scott,132
Hillary Clinton,2016,Mississippi,Sharkey,1479
Donald Trump,2016,Mississippi,Sharkey,692
Other,2016,Mississippi,Sharkey,19
Hillary Clinton,2016,Mississippi,Simpson,3874
Donald Trump,2016,Mississippi,Simpson,7393
Other,2016,Mississippi,Simpson,152
Hillary Clinton,2016,Mississippi,Smith,1617
Donald Trump,2016,Mississippi,Smith,5928
Other,2016,Mississippi,Smith,82
Hillary Clinton,2016,Mississippi,Stone,1573
Donald Trump,2016,Mississippi,Stone,5306
Other,2016,Mississippi,Stone,166
Hillary Clinton,2016,Mississippi,Sunflower,6725
Donald Trump,2016,Mississippi,Sunflower,2794
Other,2016,Mississippi,Sunflower,79
Hillary Clinton,2016,Mississippi,Tallahatchie,3337
Donald Trump,2016,Mississippi,Tallahatchie,2462
Other,2016,Mississippi,Tallahatchie,71
Hillary Clinton,2016,Mississippi,Tate,3926
Donald Trump,2016,Mississippi,Tate,7495
Other,2016,Mississippi,Tate,206
Hillary Clinton,2016,Mississippi,Tippah,1842
Donald Trump,2016,Mississippi,Tippah,7240
Other,2016,Mississippi,Tippah,153
Hillary Clinton,2016,Mississippi,Tishomingo,999
Donald Trump,2016,Mississippi,Tishomingo,7166
Other,2016,Mississippi,Tishomingo,206
Hillary Clinton,2016,Mississippi,Tunica,2667
Donald Trump,2016,Mississippi,Tunica,853
Other,2016,Mississippi,Tunica,47
Hillary Clinton,2016,Mississippi,Union,2012
Donald Trump,2016,Mississippi,Union,9235
Other,2016,Mississippi,Union,249
Hillary Clinton,2016,Mississippi,Walthall,2790
Donald Trump,2016,Mississippi,Walthall,4056
Other,2016,Mississippi,Walthall,73
Hillary Clinton,2016,Mississippi,Warren,9284
Donald Trump,2016,Mississippi,Warren,9767
Other,2016,Mississippi,Warren,365
Hillary Clinton,2016,Mississippi,Washington,11380
Donald Trump,2016,Mississippi,Washington,5244
Other,2016,Mississippi,Washington,201
Hillary Clinton,2016,Mississippi,Wayne,3524
Donald Trump,2016,Mississippi,Wayne,5990
Other,2016,Mississippi,Wayne,85
Hillary Clinton,2016,Mississippi,Webster,1019
Donald Trump,2016,Mississippi,Webster,3976
Other,2016,Mississippi,Webster,74
Hillary Clinton,2016,Mississippi,Wilkinson,2857
Donald Trump,2016,Mississippi,Wilkinson,1318
Other,2016,Mississippi,Wilkinson,43
Hillary Clinton,2016,Mississippi,Winston,3850
Donald Trump,2016,Mississippi,Winston,4910
Other,2016,Mississippi,Winston,121
Hillary Clinton,2016,Mississippi,Yalobusha,2582
Donald Trump,2016,Mississippi,Yalobusha,3376
Other,2016,Mississippi,Yalobusha,119
Hillary Clinton,2016,Mississippi,Yazoo,5369
Donald Trump,2016,Mississippi,Yazoo,4598
Other,2016,Mississippi,Yazoo,103
Hillary Clinton,2016,Missouri,Adair,3500
Donald Trump,2016,Missouri,Adair,6030
Other,2016,Missouri,Adair,696
Hillary Clinton,2016,Missouri,Andrew,2045
Donald Trump,2016,Missouri,Andrew,6665
Other,2016,Missouri,Andrew,430
Hillary Clinton,2016,Missouri,Atchison,541
Donald Trump,2016,Missouri,Atchison,2060
Other,2016,Missouri,Atchison,123
Hillary Clinton,2016,Missouri,Audrain,2570
Donald Trump,2016,Missouri,Audrain,6981
Other,2016,Missouri,Audrain,510
Hillary Clinton,2016,Missouri,Barry,2710
Donald Trump,2016,Missouri,Barry,11428
Other,2016,Missouri,Barry,467
Hillary Clinton,2016,Missouri,Barton,795
Donald Trump,2016,Missouri,Barton,4959
Other,2016,Missouri,Barton,185
Hillary Clinton,2016,Missouri,Bates,1618
Donald Trump,2016,Missouri,Bates,6001
Other,2016,Missouri,Bates,404
Hillary Clinton,2016,Missouri,Benton,2025
Donald Trump,2016,Missouri,Benton,7213
Other,2016,Missouri,Benton,74
Hillary Clinton,2016,Missouri,Bollinger,705
Donald Trump,2016,Missouri,Bollinger,4827
Other,2016,Missouri,Bollinger,144
